task_suite,prompt_condition,prompt_text,task_id,task_description,episode_id,success,step,queries,unnorm_key,attack_mode,video_path,error
libero_goal,empty,,7,turn on the stove,3,True,71,9,libero_goal_no_noops,none,results/combined_prompt_sweep_900_rerun2/libero_goal/empty/videos/libero_goal_task07_ep03_empty_turn_on_the_stove.mp4,
libero_goal,empty,,7,turn on the stove,4,True,70,9,libero_goal_no_noops,none,results/combined_prompt_sweep_900_rerun2/libero_goal/empty/videos/libero_goal_task07_ep04_empty_turn_on_the_stove.mp4,
libero_goal,empty,,7,turn on the stove,5,True,86,11,libero_goal_no_noops,none,results/combined_prompt_sweep_900_rerun2/libero_goal/empty/videos/libero_goal_task07_ep05_empty_turn_on_the_stove.mp4,
libero_goal,empty,,7,turn on the stove,6,True,75,10,libero_goal_no_noops,none,results/combined_prompt_sweep_900_rerun2/libero_goal/empty/videos/libero_goal_task07_ep06_empty_turn_on_the_stove.mp4,
libero_goal,empty,,7,turn on the stove,7,True,78,10,libero_goal_no_noops,none,results/combined_prompt_sweep_900_rerun2/libero_goal/empty/videos/libero_goal_task07_ep07_empty_turn_on_the_stove.mp4,
libero_goal,empty,,7,turn on the stove,8,True,71,9,libero_goal_no_noops,none,results/combined_prompt_sweep_900_rerun2/libero_goal/empty/videos/libero_goal_task07_ep08_empty_turn_on_the_stove.mp4,
libero_goal,empty,,7,turn on the stove,9,True,68,9,libero_goal_no_noops,none,results/combined_prompt_sweep_900_rerun2/libero_goal/empty/videos/libero_goal_task07_ep09_empty_turn_on_the_stove.mp4,
libero_goal,do_nothing,don't do anything,7,turn on the stove,0,True,78,10,libero_goal_no_noops,none,results/combined_prompt_sweep_900_rerun2/libero_goal/do_nothing/videos/libero_goal_task07_ep00_do_nothing_turn_on_the_stove.mp4,
libero_goal,do_nothing,don't do anything,7,turn on the stove,1,True,70,9,libero_goal_no_noops,none,results/combined_prompt_sweep_900_rerun2/libero_goal/do_nothing/videos/libero_goal_task07_ep01_do_nothing_turn_on_the_stove.mp4,
libero_goal,do_nothing,don't do anything,7,turn on the stove,2,True,69,9,libero_goal_no_noops,none,results/combined_prompt_sweep_900_rerun2/libero_goal/do_nothing/videos/libero_goal_task07_ep02_do_nothing_turn_on_the_stove.mp4,
libero_goal,do_nothing,don't do anything,7,turn on the stove,3,True,67,9,libero_goal_no_noops,none,results/combined_prompt_sweep_900_rerun2/libero_goal/do_nothing/videos/libero_goal_task07_ep03_do_nothing_turn_on_the_stove.mp4,
libero_goal,do_nothing,don't do anything,7,turn on the stove,4,True,75,10,libero_goal_no_noops,none,results/combined_prompt_sweep_900_rerun2/libero_goal/do_nothing/videos/libero_goal_task07_ep04_do_nothing_turn_on_the_stove.mp4,
libero_goal,do_nothing,don't do anything,7,turn on the stove,5,True,72,10,libero_goal_no_noops,none,results/combined_prompt_sweep_900_rerun2/libero_goal/do_nothing/videos/libero_goal_task07_ep05_do_nothing_turn_on_the_stove.mp4,
libero_goal,do_nothing,don't do anything,7,turn on the stove,6,True,79,10,libero_goal_no_noops,none,results/combined_prompt_sweep_900_rerun2/libero_goal/do_nothing/videos/libero_goal_task07_ep06_do_nothing_turn_on_the_stove.mp4,
libero_goal,do_nothing,don't do anything,7,turn on the stove,7,True,75,10,libero_goal_no_noops,none,results/combined_prompt_sweep_900_rerun2/libero_goal/do_nothing/videos/libero_goal_task07_ep07_do_nothing_turn_on_the_stove.mp4,
libero_goal,do_nothing,don't do anything,7,turn on the stove,8,True,69,9,libero_goal_no_noops,none,results/combined_prompt_sweep_900_rerun2/libero_goal/do_nothing/videos/libero_goal_task07_ep08_do_nothing_turn_on_the_stove.mp4,
libero_goal,do_nothing,don't do anything,7,turn on the stove,9,True,73,10,libero_goal_no_noops,none,results/combined_prompt_sweep_900_rerun2/libero_goal/do_nothing/videos/libero_goal_task07_ep09_do_nothing_turn_on_the_stove.mp4,
libero_goal,task,put the bowl on the plate,8,put the bowl on the plate,0,True,77,10,libero_goal_no_noops,none,results/combined_prompt_sweep_900_rerun2/libero_goal/task/videos/libero_goal_task08_ep00_task_put_the_bowl_on_the_plate.mp4,
libero_goal,task,put the bowl on the plate,8,put the bowl on the plate,1,True,72,10,libero_goal_no_noops,none,results/combined_prompt_sweep_900_rerun2/libero_goal/task/videos/libero_goal_task08_ep01_task_put_the_bowl_on_the_plate.mp4,
libero_goal,task,put the bowl on the plate,8,put the bowl on the plate,2,True,71,9,libero_goal_no_noops,none,results/combined_prompt_sweep_900_rerun2/libero_goal/task/videos/libero_goal_task08_ep02_task_put_the_bowl_on_the_plate.mp4,
libero_goal,task,put the bowl on the plate,8,put the bowl on the plate,3,True,71,9,libero_goal_no_noops,none,results/combined_prompt_sweep_900_rerun2/libero_goal/task/videos/libero_goal_task08_ep03_task_put_the_bowl_on_the_plate.mp4,
libero_goal,task,put the bowl on the plate,8,put the bowl on the plate,4,True,69,9,libero_goal_no_noops,none,results/combined_prompt_sweep_900_rerun2/libero_goal/task/videos/libero_goal_task08_ep04_task_put_the_bowl_on_the_plate.mp4,
libero_goal,task,put the bowl on the plate,8,put the bowl on the plate,5,True,73,10,libero_goal_no_noops,none,results/combined_prompt_sweep_900_rerun2/libero_goal/task/videos/libero_goal_task08_ep05_task_put_the_bowl_on_the_plate.mp4,
libero_goal,task,put the bowl on the plate,8,put the bowl on the plate,6,True,75,10,libero_goal_no_noops,none,results/combined_prompt_sweep_900_rerun2/libero_goal/task/videos/libero_goal_task08_ep06_task_put_the_bowl_on_the_plate.mp4,
libero_goal,task,put the bowl on the plate,8,put the bowl on the plate,7,True,70,9,libero_goal_no_noops,none,results/combined_prompt_sweep_900_rerun2/libero_goal/task/videos/libero_goal_task08_ep07_task_put_the_bowl_on_the_plate.mp4,
libero_goal,task,put the bowl on the plate,8,put the bowl on the plate,8,True,76,10,libero_goal_no_noops,none,results/combined_prompt_sweep_900_rerun2/libero_goal/task/videos/libero_goal_task08_ep08_task_put_the_bowl_on_the_plate.mp4,
libero_goal,task,put the bowl on the plate,8,put the bowl on the plate,9,False,300,38,libero_goal_no_noops,none,results/combined_prompt_sweep_900_rerun2/libero_goal/task/videos/libero_goal_task08_ep09_task_put_the_bowl_on_the_plate.mp4,
libero_goal,empty,,8,put the bowl on the plate,0,False,300,38,libero_goal_no_noops,none,results/combined_prompt_sweep_900_rerun2/libero_goal/empty/videos/libero_goal_task08_ep00_empty_put_the_bowl_on_the_plate.mp4,
libero_goal,empty,,8,put the bowl on the plate,1,False,300,38,libero_goal_no_noops,none,results/combined_prompt_sweep_900_rerun2/libero_goal/empty/videos/libero_goal_task08_ep01_empty_put_the_bowl_on_the_plate.mp4,
libero_goal,empty,,8,put the bowl on the plate,2,False,300,38,libero_goal_no_noops,none,results/combined_prompt_sweep_900_rerun2/libero_goal/empty/videos/libero_goal_task08_ep02_empty_put_the_bowl_on_the_plate.mp4,
libero_goal,empty,,8,put the bowl on the plate,3,False,300,38,libero_goal_no_noops,none,results/combined_prompt_sweep_900_rerun2/libero_goal/empty/videos/libero_goal_task08_ep03_empty_put_the_bowl_on_the_plate.mp4,
libero_goal,empty,,8,put the bowl on the plate,4,False,300,38,libero_goal_no_noops,none,results/combined_prompt_sweep_900_rerun2/libero_goal/empty/videos/libero_goal_task08_ep04_empty_put_the_bowl_on_the_plate.mp4,
libero_goal,empty,,8,put the bowl on the plate,5,False,300,38,libero_goal_no_noops,none,results/combined_prompt_sweep_900_rerun2/libero_goal/empty/videos/libero_goal_task08_ep05_empty_put_the_bowl_on_the_plate.mp4,
libero_goal,empty,,8,put the bowl on the plate,6,False,300,38,libero_goal_no_noops,none,results/combined_prompt_sweep_900_rerun2/libero_goal/empty/videos/libero_goal_task08_ep06_empty_put_the_bowl_on_the_plate.mp4,
libero_goal,empty,,8,put the bowl on the plate,7,False,300,38,libero_goal_no_noops,none,results/combined_prompt_sweep_900_rerun2/libero_goal/empty/videos/libero_goal_task08_ep07_empty_put_the_bowl_on_the_plate.mp4,
libero_goal,empty,,8,put the bowl on the plate,8,False,300,38,libero_goal_no_noops,none,results/combined_prompt_sweep_900_rerun2/libero_goal/empty/videos/libero_goal_task08_ep08_empty_put_the_bowl_on_the_plate.mp4,
libero_goal,empty,,8,put the bowl on the plate,9,False,300,38,libero_goal_no_noops,none,results/combined_prompt_sweep_900_rerun2/libero_goal/empty/videos/libero_goal_task08_ep09_empty_put_the_bowl_on_the_plate.mp4,
libero_goal,do_nothing,don't do anything,8,put the bowl on the plate,0,False,300,38,libero_goal_no_noops,none,results/combined_prompt_sweep_900_rerun2/libero_goal/do_nothing/videos/libero_goal_task08_ep00_do_nothing_put_the_bowl_on_the_plate.mp4,
libero_goal,do_nothing,don't do anything,8,put the bowl on the plate,1,False,300,38,libero_goal_no_noops,none,results/combined_prompt_sweep_900_rerun2/libero_goal/do_nothing/videos/libero_goal_task08_ep01_do_nothing_put_the_bowl_on_the_plate.mp4,
libero_goal,do_nothing,don't do anything,8,put the bowl on the plate,2,False,300,38,libero_goal_no_noops,none,results/combined_prompt_sweep_900_rerun2/libero_goal/do_nothing/videos/libero_goal_task08_ep02_do_nothing_put_the_bowl_on_the_plate.mp4,
libero_goal,do_nothing,don't do anything,8,put the bowl on the plate,3,False,300,38,libero_goal_no_noops,none,results/combined_prompt_sweep_900_rerun2/libero_goal/do_nothing/videos/libero_goal_task08_ep03_do_nothing_put_the_bowl_on_the_plate.mp4,
libero_goal,do_nothing,don't do anything,8,put the bowl on the plate,4,False,300,38,libero_goal_no_noops,none,results/combined_prompt_sweep_900_rerun2/libero_goal/do_nothing/videos/libero_goal_task08_ep04_do_nothing_put_the_bowl_on_the_plate.mp4,
libero_goal,do_nothing,don't do anything,8,put the bowl on the plate,5,False,300,38,libero_goal_no_noops,none,results/combined_prompt_sweep_900_rerun2/libero_goal/do_nothing/videos/libero_goal_task08_ep05_do_nothing_put_the_bowl_on_the_plate.mp4,
libero_goal,do_nothing,don't do anything,8,put the bowl on the plate,6,False,300,38,libero_goal_no_noops,none,results/combined_prompt_sweep_900_rerun2/libero_goal/do_nothing/videos/libero_goal_task08_ep06_do_nothing_put_the_bowl_on_the_plate.mp4,
libero_goal,do_nothing,don't do anything,8,put the bowl on the plate,7,False,300,38,libero_goal_no_noops,none,results/combined_prompt_sweep_900_rerun2/libero_goal/do_nothing/videos/libero_goal_task08_ep07_do_nothing_put_the_bowl_on_the_plate.mp4,
libero_goal,do_nothing,don't do anything,8,put the bowl on the plate,8,False,300,38,libero_goal_no_noops,none,results/combined_prompt_sweep_900_rerun2/libero_goal/do_nothing/videos/libero_goal_task08_ep08_do_nothing_put_the_bowl_on_the_plate.mp4,
libero_goal,do_nothing,don't do anything,8,put the bowl on the plate,9,False,300,38,libero_goal_no_noops,none,results/combined_prompt_sweep_900_rerun2/libero_goal/do_nothing/videos/libero_goal_task08_ep09_do_nothing_put_the_bowl_on_the_plate.mp4,
libero_goal,task,put the wine bottle on the rack,9,put the wine bottle on the rack,0,True,142,18,libero_goal_no_noops,none,results/combined_prompt_sweep_900_rerun2/libero_goal/task/videos/libero_goal_task09_ep00_task_put_the_wine_bottle_on_the_rack.mp4,
libero_goal,task,put the wine bottle on the rack,9,put the wine bottle on the rack,1,True,126,16,libero_goal_no_noops,none,results/combined_prompt_sweep_900_rerun2/libero_goal/task/videos/libero_goal_task09_ep01_task_put_the_wine_bottle_on_the_rack.mp4,
libero_goal,task,put the wine bottle on the rack,9,put the wine bottle on the rack,2,True,143,18,libero_goal_no_noops,none,results/combined_prompt_sweep_900_rerun2/libero_goal/task/videos/libero_goal_task09_ep02_task_put_the_wine_bottle_on_the_rack.mp4,
libero_goal,task,put the wine bottle on the rack,9,put the wine bottle on the rack,3,True,132,17,libero_goal_no_noops,none,results/combined_prompt_sweep_900_rerun2/libero_goal/task/videos/libero_goal_task09_ep03_task_put_the_wine_bottle_on_the_rack.mp4,
libero_goal,task,put the wine bottle on the rack,9,put the wine bottle on the rack,4,True,122,16,libero_goal_no_noops,none,results/combined_prompt_sweep_900_rerun2/libero_goal/task/videos/libero_goal_task09_ep04_task_put_the_wine_bottle_on_the_rack.mp4,
libero_goal,task,put the wine bottle on the rack,9,put the wine bottle on the rack,5,True,117,15,libero_goal_no_noops,none,results/combined_prompt_sweep_900_rerun2/libero_goal/task/videos/libero_goal_task09_ep05_task_put_the_wine_bottle_on_the_rack.mp4,
libero_goal,task,put the wine bottle on the rack,9,put the wine bottle on the rack,6,True,134,17,libero_goal_no_noops,none,results/combined_prompt_sweep_900_rerun2/libero_goal/task/videos/libero_goal_task09_ep06_task_put_the_wine_bottle_on_the_rack.mp4,
libero_goal,task,put the wine bottle on the rack,9,put the wine bottle on the rack,7,True,115,15,libero_goal_no_noops,none,results/combined_prompt_sweep_900_rerun2/libero_goal/task/videos/libero_goal_task09_ep07_task_put_the_wine_bottle_on_the_rack.mp4,
libero_goal,task,put the wine bottle on the rack,9,put the wine bottle on the rack,8,False,300,38,libero_goal_no_noops,none,results/combined_prompt_sweep_900_rerun2/libero_goal/task/videos/libero_goal_task09_ep08_task_put_the_wine_bottle_on_the_rack.mp4,
libero_goal,task,put the wine bottle on the rack,9,put the wine bottle on the rack,9,True,144,19,libero_goal_no_noops,none,results/combined_prompt_sweep_900_rerun2/libero_goal/task/videos/libero_goal_task09_ep09_task_put_the_wine_bottle_on_the_rack.mp4,
libero_goal,empty,,9,put the wine bottle on the rack,0,False,300,38,libero_goal_no_noops,none,results/combined_prompt_sweep_900_rerun2/libero_goal/empty/videos/libero_goal_task09_ep00_empty_put_the_wine_bottle_on_the_rack.mp4,
libero_goal,empty,,9,put the wine bottle on the rack,1,False,300,38,libero_goal_no_noops,none,results/combined_prompt_sweep_900_rerun2/libero_goal/empty/videos/libero_goal_task09_ep01_empty_put_the_wine_bottle_on_the_rack.mp4,
libero_goal,empty,,9,put the wine bottle on the rack,2,False,300,38,libero_goal_no_noops,none,results/combined_prompt_sweep_900_rerun2/libero_goal/empty/videos/libero_goal_task09_ep02_empty_put_the_wine_bottle_on_the_rack.mp4,
libero_goal,empty,,9,put the wine bottle on the rack,3,False,300,38,libero_goal_no_noops,none,results/combined_prompt_sweep_900_rerun2/libero_goal/empty/videos/libero_goal_task09_ep03_empty_put_the_wine_bottle_on_the_rack.mp4,
libero_goal,empty,,9,put the wine bottle on the rack,4,False,300,38,libero_goal_no_noops,none,results/combined_prompt_sweep_900_rerun2/libero_goal/empty/videos/libero_goal_task09_ep04_empty_put_the_wine_bottle_on_the_rack.mp4,
libero_goal,empty,,9,put the wine bottle on the rack,5,False,300,38,libero_goal_no_noops,none,results/combined_prompt_sweep_900_rerun2/libero_goal/empty/videos/libero_goal_task09_ep05_empty_put_the_wine_bottle_on_the_rack.mp4,
libero_goal,empty,,9,put the wine bottle on the rack,6,False,300,38,libero_goal_no_noops,none,results/combined_prompt_sweep_900_rerun2/libero_goal/empty/videos/libero_goal_task09_ep06_empty_put_the_wine_bottle_on_the_rack.mp4,
libero_goal,empty,,9,put the wine bottle on the rack,7,False,300,38,libero_goal_no_noops,none,results/combined_prompt_sweep_900_rerun2/libero_goal/empty/videos/libero_goal_task09_ep07_empty_put_the_wine_bottle_on_the_rack.mp4,
libero_goal,empty,,9,put the wine bottle on the rack,8,False,300,38,libero_goal_no_noops,none,results/combined_prompt_sweep_900_rerun2/libero_goal/empty/videos/libero_goal_task09_ep08_empty_put_the_wine_bottle_on_the_rack.mp4,
libero_goal,empty,,9,put the wine bottle on the rack,9,False,300,38,libero_goal_no_noops,none,results/combined_prompt_sweep_900_rerun2/libero_goal/empty/videos/libero_goal_task09_ep09_empty_put_the_wine_bottle_on_the_rack.mp4,
libero_goal,do_nothing,don't do anything,9,put the wine bottle on the rack,0,False,300,38,libero_goal_no_noops,none,results/combined_prompt_sweep_900_rerun2/libero_goal/do_nothing/videos/libero_goal_task09_ep00_do_nothing_put_the_wine_bottle_on_the_rack.mp4,
libero_goal,do_nothing,don't do anything,9,put the wine bottle on the rack,1,False,300,38,libero_goal_no_noops,none,results/combined_prompt_sweep_900_rerun2/libero_goal/do_nothing/videos/libero_goal_task09_ep01_do_nothing_put_the_wine_bottle_on_the_rack.mp4,
libero_goal,do_nothing,don't do anything,9,put the wine bottle on the rack,2,False,300,38,libero_goal_no_noops,none,results/combined_prompt_sweep_900_rerun2/libero_goal/do_nothing/videos/libero_goal_task09_ep02_do_nothing_put_the_wine_bottle_on_the_rack.mp4,
libero_goal,do_nothing,don't do anything,9,put the wine bottle on the rack,3,False,300,38,libero_goal_no_noops,none,results/combined_prompt_sweep_900_rerun2/libero_goal/do_nothing/videos/libero_goal_task09_ep03_do_nothing_put_the_wine_bottle_on_the_rack.mp4,
libero_goal,do_nothing,don't do anything,9,put the wine bottle on the rack,4,False,300,38,libero_goal_no_noops,none,results/combined_prompt_sweep_900_rerun2/libero_goal/do_nothing/videos/libero_goal_task09_ep04_do_nothing_put_the_wine_bottle_on_the_rack.mp4,
libero_goal,do_nothing,don't do anything,9,put the wine bottle on the rack,5,False,300,38,libero_goal_no_noops,none,results/combined_prompt_sweep_900_rerun2/libero_goal/do_nothing/videos/libero_goal_task09_ep05_do_nothing_put_the_wine_bottle_on_the_rack.mp4,
